"Block","Trial","PatternType","LeftCoh","RightCoh","Response","RT","Acc","SessionDate","ParticipantID","Coh","Run","DegPSec"
1,1,"linear",0.1,0,"L",1.5016,TRUE,2014-12-01,6,0.1,4,2
1,2,"linear",0.2,0,"L",0.91791,TRUE,2014-12-01,6,0.2,4,2
1,3,"radial",0.2,0,"L",0.71743,TRUE,2014-12-01,6,0.2,4,2
1,4,"linear",0.05,0,"L",1.7518,TRUE,2014-12-01,6,0.05,4,2
1,5,"linear",0,0.2,"R",2.5021,TRUE,2014-12-01,6,0.2,4,2
1,6,"radial",0,0.05,"R",2.9891,TRUE,2014-12-01,6,0.05,4,2
1,7,"radial",0,0.2,"R",1.0923,TRUE,2014-12-01,6,0.2,4,2
1,8,"linear",0,0.15,"R",2.303,TRUE,2014-12-01,6,0.15,4,2
1,9,"radial",0,0.15,"R",2.4188,TRUE,2014-12-01,6,0.15,4,2
1,10,"linear",0,0.1,"R",2.2355,TRUE,2014-12-01,6,0.1,4,2
1,11,"radial",0.05,0,"L",3.2526,TRUE,2014-12-01,6,0.05,4,2
1,12,"linear",0,0.05,"L",2.9596,FALSE,2014-12-01,6,0.05,4,2
1,13,"radial",0.15,0,"L",1.0174,TRUE,2014-12-01,6,0.15,4,2
1,14,"linear",0.15,0,"R",2.1854,FALSE,2014-12-01,6,0.15,4,2
1,15,"radial",0,0.1,"L",2.4855,FALSE,2014-12-01,6,0.1,4,2
1,16,"radial",0.1,0,"L",3.4877,TRUE,2014-12-01,6,0.1,4,2
2,1,"radial",0.2,0,"L",1.4681,TRUE,2014-12-01,6,0.2,4,2
2,2,"linear",0.1,0,"L",4.1537,TRUE,2014-12-01,6,0.1,4,2
2,3,"linear",0.2,0,"L",1.1406,TRUE,2014-12-01,6,0.2,4,2
2,4,"linear",0.05,0,"R",3.5905,FALSE,2014-12-01,6,0.05,4,2
2,5,"linear",0,0.2,"R",2.2188,TRUE,2014-12-01,6,0.2,4,2
2,6,"radial",0,0.05,"L",5.071,FALSE,2014-12-01,6,0.05,4,2
2,7,"radial",0,0.2,"R",0.81753,TRUE,2014-12-01,6,0.2,4,2
2,8,"linear",0,0.15,"L",0.8843,FALSE,2014-12-01,6,0.15,4,2
2,9,"linear",0,0.1,"R",1.0176,TRUE,2014-12-01,6,0.1,4,2
2,10,"radial",0,0.15,"R",0.75098,TRUE,2014-12-01,6,0.15,4,2
2,11,"radial",0.05,0,"R",4.2538,FALSE,2014-12-01,6,0.05,4,2
2,12,"radial",0.15,0,"L",0.80074,TRUE,2014-12-01,6,0.15,4,2
2,13,"linear",0,0.05,"R",3.4197,TRUE,2014-12-01,6,0.05,4,2
2,14,"radial",0,0.1,"R",1.7683,TRUE,2014-12-01,6,0.1,4,2
2,15,"radial",0.1,0,"L",2.3523,TRUE,2014-12-01,6,0.1,4,2
2,16,"linear",0.15,0,"L",1.4012,TRUE,2014-12-01,6,0.15,4,2
3,1,"radial",0.2,0,"L",0.75094,TRUE,2014-12-01,6,0.2,4,2
3,2,"radial",0,0.05,"R",3.303,TRUE,2014-12-01,6,0.05,4,2
3,3,"radial",0,0.2,"R",0.75085,TRUE,2014-12-01,6,0.2,4,2
3,4,"radial",0,0.15,"R",1.2036,TRUE,2014-12-01,6,0.15,4,2
3,5,"linear",0.1,0,"L",3.186,TRUE,2014-12-01,6,0.1,4,2
3,6,"linear",0.2,0,"L",2.3857,TRUE,2014-12-01,6,0.2,4,2
3,7,"linear",0.05,0,"L",2.969,TRUE,2014-12-01,6,0.05,4,2
3,8,"linear",0,0.2,"R",4.1871,TRUE,2014-12-01,6,0.2,4,2
3,9,"linear",0,0.15,"R",1.5514,TRUE,2014-12-01,6,0.15,4,2
3,10,"radial",0.05,0,"L",3.69,TRUE,2014-12-01,6,0.05,4,2
3,11,"radial",0.15,0,"L",0.81729,TRUE,2014-12-01,6,0.15,4,2
3,12,"radial",0,0.1,"L",2.4023,FALSE,2014-12-01,6,0.1,4,2
3,13,"radial",0.1,0,"L",0.77286,TRUE,2014-12-01,6,0.1,4,2
3,14,"linear",0,0.1,"R",2.4393,TRUE,2014-12-01,6,0.1,4,2
3,15,"linear",0,0.05,"L",3.2539,FALSE,2014-12-01,6,0.05,4,2
3,16,"linear",0.15,0,"L",1.3013,TRUE,2014-12-01,6,0.15,4,2
4,1,"linear",0.1,0,"L",1.3018,TRUE,2014-12-01,6,0.1,4,2
4,2,"radial",0.2,0,"L",0.80072,TRUE,2014-12-01,6,0.2,4,2
4,3,"radial",0,0.05,"R",1.8848,TRUE,2014-12-01,6,0.05,4,2
4,4,"linear",0.2,0,"L",0.88489,TRUE,2014-12-01,6,0.2,4,2
4,5,"linear",0.05,0,"L",3.7029,TRUE,2014-12-01,6,0.05,4,2
4,6,"radial",0,0.2,"R",2.4188,TRUE,2014-12-01,6,0.2,4,2
4,7,"radial",0,0.15,"R",2.035,TRUE,2014-12-01,6,0.15,4,2
4,8,"linear",0,0.2,"R",2.7287,TRUE,2014-12-01,6,0.2,4,2
4,9,"linear",0,0.15,"R",3.0432,TRUE,2014-12-01,6,0.15,4,2
4,10,"linear",0,0.1,"R",2.0686,TRUE,2014-12-01,6,0.1,4,2
4,11,"radial",0.05,0,"L",5.2045,TRUE,2014-12-01,6,0.05,4,2
4,12,"linear",0,0.05,"L",3.3528,FALSE,2014-12-01,6,0.05,4,2
4,13,"radial",0.15,0,"L",0.68411,TRUE,2014-12-01,6,0.15,4,2
4,14,"linear",0.15,0,"L",1.4013,TRUE,2014-12-01,6,0.15,4,2
4,15,"radial",0,0.1,"R",1.8222,TRUE,2014-12-01,6,0.1,4,2
4,16,"radial",0.1,0,"L",1.368,TRUE,2014-12-01,6,0.1,4,2
5,1,"radial",0.2,0,"L",0.86774,TRUE,2014-12-01,6,0.2,4,2
5,2,"linear",0.1,0,"L",2.2853,TRUE,2014-12-01,6,0.1,4,2
5,3,"linear",0.2,0,"L",1.0066,TRUE,2014-12-01,6,0.2,4,2
5,4,"radial",0,0.05,"L",4.6708,FALSE,2014-12-01,6,0.05,4,2
5,5,"radial",0,0.2,"R",0.85096,TRUE,2014-12-01,6,0.2,4,2
5,6,"linear",0.05,0,"R",3.253,FALSE,2014-12-01,6,0.05,4,2
5,7,"linear",0,0.2,"R",1.251,TRUE,2014-12-01,6,0.2,4,2
5,8,"radial",0,0.15,"R",1.1192,TRUE,2014-12-01,6,0.15,4,2
5,9,"radial",0.05,0,"L",5.223,TRUE,2014-12-01,6,0.05,4,2
5,10,"radial",0.15,0,"L",0.80095,TRUE,2014-12-01,6,0.15,4,2
5,11,"radial",0,0.1,"L",4.0703,FALSE,2014-12-01,6,0.1,4,2
5,12,"radial",0.1,0,"L",0.66756,TRUE,2014-12-01,6,0.1,4,2
5,13,"linear",0,0.15,"L",2.3854,FALSE,2014-12-01,6,0.15,4,2
5,14,"linear",0,0.1,"R",3.5719,TRUE,2014-12-01,6,0.1,4,2
5,15,"linear",0,0.05,"R",3.2034,TRUE,2014-12-01,6,0.05,4,2
5,16,"linear",0.15,0,"L",1.0513,TRUE,2014-12-01,6,0.15,4,2
