"Block","Trial","PatternType","LeftCoh","RightCoh","Response","RT","Acc","SessionDate","ParticipantID","Coh","Run","DegPSec"
2,10,"linear",0.05,0,"L",4.1537,TRUE,2014-12-01,5,0.05,3,8
2,11,"radial",0,0.05,"R",3.3362,TRUE,2014-12-01,5,0.05,3,8
2,12,"linear",0,0.15,"R",2.7189,TRUE,2014-12-01,5,0.15,3,8
2,13,"linear",0,0.2,"R",0.95094,TRUE,2014-12-01,5,0.2,3,8
2,14,"linear",0.1,0,"R",2.4855,FALSE,2014-12-01,5,0.1,3,8
2,15,"radial",0.2,0,"L",1.1592,TRUE,2014-12-01,5,0.2,3,8
2,16,"linear",0,0.05,"R",3.1861,TRUE,2014-12-01,5,0.05,3,8
3,1,"radial",0.15,0,"L",2.7858,TRUE,2014-12-01,5,0.15,3,8
3,2,"radial",0.1,0,"R",4.2705,FALSE,2014-12-01,5,0.1,3,8
3,3,"radial",0,0.15,"R",1.1391,TRUE,2014-12-01,5,0.15,3,8
3,4,"radial",0,0.2,"R",1.0381,TRUE,2014-12-01,5,0.2,3,8
3,5,"radial",0.05,0,"L",2.8046,TRUE,2014-12-01,5,0.05,3,8
3,6,"radial",0,0.1,"R",2.6854,TRUE,2014-12-01,5,0.1,3,8
3,7,"radial",0,0.05,"L",3.3696,FALSE,2014-12-01,5,0.05,3,8
3,8,"linear",0.2,0,"L",3.3197,TRUE,2014-12-01,5,0.2,3,8
3,9,"linear",0,0.1,"R",3.7054,TRUE,2014-12-01,5,0.1,3,8
3,10,"radial",0.2,0,"L",1.518,TRUE,2014-12-01,5,0.2,3,8
3,11,"linear",0.15,0,"L",2.0186,TRUE,2014-12-01,5,0.15,3,8
3,12,"linear",0.05,0,"L",2.9524,TRUE,2014-12-01,5,0.05,3,8
3,13,"linear",0,0.15,"R",1.8689,TRUE,2014-12-01,5,0.15,3,8
3,14,"linear",0,0.2,"R",1.0348,TRUE,2014-12-01,5,0.2,3,8
3,15,"linear",0.1,0,"R",1.3736,FALSE,2014-12-01,5,0.1,3,8
3,16,"linear",0,0.05,"L",4.1203,FALSE,2014-12-01,5,0.05,3,8
4,1,"radial",0.15,0,"R",5.0711,FALSE,2014-12-01,5,0.15,3,8
4,2,"linear",0.2,0,"L",2.5024,TRUE,2014-12-01,5,0.2,3,8
4,3,"radial",0.1,0,"L",3.5366,TRUE,2014-12-01,5,0.1,3,8
4,4,"radial",0,0.15,"R",2.1355,TRUE,2014-12-01,5,0.15,3,8
4,5,"linear",0,0.1,"R",2.1701,TRUE,2014-12-01,5,0.1,3,8
4,6,"radial",0,0.2,"R",0.85133,TRUE,2014-12-01,5,0.2,3,8
4,7,"radial",0.05,0,"R",3.6912,FALSE,2014-12-01,5,0.05,3,8
4,8,"linear",0.15,0,"L",2.5357,TRUE,2014-12-01,5,0.15,3,8
4,9,"radial",0,0.1,"L",4.3373,FALSE,2014-12-01,5,0.1,3,8
4,10,"radial",0,0.05,"R",3.6699,TRUE,2014-12-01,5,0.05,3,8
4,11,"radial",0.2,0,"L",0.90141,TRUE,2014-12-01,5,0.2,3,8
4,12,"linear",0.05,0,"R",2.6024,FALSE,2014-12-01,5,0.05,3,8
4,13,"linear",0,0.15,"L",3.0525,FALSE,2014-12-01,5,0.15,3,8
4,14,"linear",0,0.2,"R",2.8024,TRUE,2014-12-01,5,0.2,3,8
4,15,"linear",0.1,0,"L",2.0352,TRUE,2014-12-01,5,0.1,3,8
4,16,"linear",0,0.05,"L",4.6559,FALSE,2014-12-01,5,0.05,3,8
5,1,"linear",0.2,0,"L",2.5024,TRUE,2014-12-01,5,0.2,3,8
5,2,"radial",0.15,0,"L",1.3031,TRUE,2014-12-01,5,0.15,3,8
5,3,"linear",0,0.1,"R",3.7867,TRUE,2014-12-01,5,0.1,3,8
5,4,"radial",0.1,0,"L",1.9185,TRUE,2014-12-01,5,0.1,3,8
5,5,"linear",0.15,0,"L",2.6245,TRUE,2014-12-01,5,0.15,3,8
5,6,"radial",0,0.15,"L",2.4878,FALSE,2014-12-01,5,0.15,3,8
5,7,"radial",0,0.2,"R",1.3346,TRUE,2014-12-01,5,0.2,3,8
5,8,"radial",0.05,0,"L",1.1847,TRUE,2014-12-01,5,0.05,3,8
5,9,"linear",0.05,0,"R",3.3058,FALSE,2014-12-01,5,0.05,3,8
5,10,"linear",0,0.15,"R",2.6022,TRUE,2014-12-01,5,0.15,3,8
5,11,"linear",0,0.2,"R",1.1205,TRUE,2014-12-01,5,0.2,3,8
5,12,"radial",0,0.1,"R",2.7359,TRUE,2014-12-01,5,0.1,3,8
5,13,"radial",0,0.05,"R",2.224,TRUE,2014-12-01,5,0.05,3,8
5,14,"linear",0.1,0,"L",2.586,TRUE,2014-12-01,5,0.1,3,8
5,15,"radial",0.2,0,"L",1.0677,TRUE,2014-12-01,5,0.2,3,8
5,16,"linear",0,0.05,"L",1.7847,FALSE,2014-12-01,5,0.05,3,8
