"Block","Trial","PatternType","LeftCoh","RightCoh","Response","RT","Acc","SessionDate","ParticipantID","Coh","Run","DegPSec"
1,1,"linear",0.1,0,"R",2.6154,FALSE,2014-10-28,1,0.1,1,2
1,2,"linear",0.2,0,"L",1.7685,TRUE,2014-10-28,1,0.2,1,2
1,3,"radial",0.2,0,"L",0.98448,TRUE,2014-10-28,1,0.2,1,2
1,4,"linear",0.05,0,"L",3.286,TRUE,2014-10-28,1,0.05,1,2
1,5,"linear",0,0.2,"L",1.8017,FALSE,2014-10-28,1,0.2,1,2
1,6,"radial",0,0.05,"R",3.6066,TRUE,2014-10-28,1,0.05,1,2
1,7,"radial",0,0.2,"R",0.85086,TRUE,2014-10-28,1,0.2,1,2
1,8,"linear",0,0.15,"R",0.96781,TRUE,2014-10-28,1,0.15,1,2
1,9,"radial",0,0.15,"R",1.9354,TRUE,2014-10-28,1,0.15,1,2
1,10,"linear",0,0.1,"R",1.8356,TRUE,2014-10-28,1,0.1,1,2
1,11,"radial",0.05,0,"L",3.3196,TRUE,2014-10-28,1,0.05,1,2
1,12,"linear",0,0.05,"L",1.8183,FALSE,2014-10-28,1,0.05,1,2
1,13,"radial",0.15,0,"L",1.6016,TRUE,2014-10-28,1,0.15,1,2
1,14,"linear",0.15,0,"L",2.2872,TRUE,2014-10-28,1,0.15,1,2
1,15,"radial",0,0.1,"L",1.4352,FALSE,2014-10-28,1,0.1,1,2
1,16,"radial",0.1,0,"L",2.7359,TRUE,2014-10-28,1,0.1,1,2
2,1,"radial",0.2,0,"L",1.6012,TRUE,2014-10-28,1,0.2,1,2
2,2,"linear",0.1,0,"L",2.0765,TRUE,2014-10-28,1,0.1,1,2
2,3,"linear",0.2,0,"L",1.4865,TRUE,2014-10-28,1,0.2,1,2
2,4,"linear",0.05,0,"L",1.7847,TRUE,2014-10-28,1,0.05,1,2
2,5,"linear",0,0.2,"R",1.1513,TRUE,2014-10-28,1,0.2,1,2
2,6,"radial",0,0.05,"L",2.0548,FALSE,2014-10-28,1,0.05,1,2
2,7,"radial",0,0.2,"R",1.1178,TRUE,2014-10-28,1,0.2,1,2
2,8,"linear",0,0.15,"R",1.2384,TRUE,2014-10-28,1,0.15,1,2
2,9,"linear",0,0.1,"L",1.4512,FALSE,2014-10-28,1,0.1,1,2
2,10,"radial",0,0.15,"R",1.0679,TRUE,2014-10-28,1,0.15,1,2
2,11,"radial",0.05,0,"R",2.669,FALSE,2014-10-28,1,0.05,1,2
2,12,"radial",0.15,0,"L",1.7683,TRUE,2014-10-28,1,0.15,1,2
2,13,"linear",0,0.05,"R",2.3185,TRUE,2014-10-28,1,0.05,1,2
2,14,"radial",0,0.1,"R",1.9682,TRUE,2014-10-28,1,0.1,1,2
2,15,"radial",0.1,0,"R",1.9018,FALSE,2014-10-28,1,0.1,1,2
2,16,"linear",0.15,0,"L",0.83439,TRUE,2014-10-28,1,0.15,1,2
3,1,"radial",0.2,0,"L",1.8017,TRUE,2014-10-28,1,0.2,1,2
3,2,"radial",0,0.05,"L",2.6356,FALSE,2014-10-28,1,0.05,1,2
3,3,"radial",0,0.2,"R",1.2679,TRUE,2014-10-28,1,0.2,1,2
3,4,"radial",0,0.15,"R",1.8519,TRUE,2014-10-28,1,0.15,1,2
3,5,"linear",0.1,0,"L",1.2049,TRUE,2014-10-28,1,0.1,1,2
3,6,"linear",0.2,0,"L",0.85104,TRUE,2014-10-28,1,0.2,1,2
3,7,"linear",0.05,0,"R",2.1184,FALSE,2014-10-28,1,0.05,1,2
3,8,"linear",0,0.2,"L",1.8351,FALSE,2014-10-28,1,0.2,1,2
3,9,"linear",0,0.15,"R",1.1846,TRUE,2014-10-28,1,0.15,1,2
3,10,"radial",0.05,0,"R",1.785,FALSE,2014-10-28,1,0.05,1,2
3,11,"radial",0.15,0,"L",0.93435,TRUE,2014-10-28,1,0.15,1,2
3,12,"radial",0,0.1,"R",2.3186,TRUE,2014-10-28,1,0.1,1,2
3,13,"radial",0.1,0,"R",2.6191,FALSE,2014-10-28,1,0.1,1,2
3,14,"linear",0,0.1,"L",1.8852,FALSE,2014-10-28,1,0.1,1,2
3,15,"linear",0,0.05,"L",1.1513,FALSE,2014-10-28,1,0.05,1,2
3,16,"linear",0.15,0,"L",1.062,TRUE,2014-10-28,1,0.15,1,2
4,1,"linear",0.1,0,"L",0.98631,TRUE,2014-10-28,1,0.1,1,2
4,2,"radial",0.2,0,"L",1.4514,TRUE,2014-10-28,1,0.2,1,2
4,3,"radial",0,0.05,"R",2.6522,TRUE,2014-10-28,1,0.05,1,2
4,4,"linear",0.2,0,"L",0.86755,TRUE,2014-10-28,1,0.2,1,2
4,5,"linear",0.05,0,"R",1.7018,FALSE,2014-10-28,1,0.05,1,2
4,6,"radial",0,0.2,"R",1.1846,TRUE,2014-10-28,1,0.2,1,2
4,7,"radial",0,0.15,"L",0.96784,FALSE,2014-10-28,1,0.15,1,2
4,8,"linear",0,0.2,"R",1.8853,TRUE,2014-10-28,1,0.2,1,2
4,9,"linear",0,0.15,"L",1.1676,FALSE,2014-10-28,1,0.15,1,2
4,10,"linear",0,0.1,"R",1.9349,TRUE,2014-10-28,1,0.1,1,2
4,11,"radial",0.05,0,"L",1.8351,TRUE,2014-10-28,1,0.05,1,2
4,12,"linear",0,0.05,"R",1.4016,TRUE,2014-10-28,1,0.05,1,2
4,13,"radial",0.15,0,"L",1.7512,TRUE,2014-10-28,1,0.15,1,2
4,14,"linear",0.15,0,"R",3.0691,FALSE,2014-10-28,1,0.15,1,2
4,15,"radial",0,0.1,"R",2.1204,TRUE,2014-10-28,1,0.1,1,2
4,16,"radial",0.1,0,"L",2.5859,TRUE,2014-10-28,1,0.1,1,2
5,1,"radial",0.2,0,"L",0.81775,TRUE,2014-10-28,1,0.2,1,2
5,2,"linear",0.1,0,"R",2.0029,FALSE,2014-10-28,1,0.1,1,2
5,3,"linear",0.2,0,"L",0.90114,TRUE,2014-10-28,1,0.2,1,2
5,4,"radial",0,0.05,"R",1.2349,TRUE,2014-10-28,1,0.05,1,2
5,5,"radial",0,0.2,"R",1.4548,TRUE,2014-10-28,1,0.2,1,2
5,6,"linear",0.05,0,"L",1.735,TRUE,2014-10-28,1,0.05,1,2
5,7,"linear",0,0.2,"R",2.1192,TRUE,2014-10-28,1,0.2,1,2
5,8,"radial",0,0.15,"R",1.2176,TRUE,2014-10-28,1,0.15,1,2
5,9,"radial",0.05,0,"R",2.9192,FALSE,2014-10-28,1,0.05,1,2
5,10,"radial",0.15,0,"L",1.135,TRUE,2014-10-28,1,0.15,1,2
5,11,"radial",0,0.1,"L",2.9196,FALSE,2014-10-28,1,0.1,1,2
5,12,"radial",0.1,0,"L",1.8184,TRUE,2014-10-28,1,0.1,1,2
5,13,"linear",0,0.15,"R",1.6184,TRUE,2014-10-28,1,0.15,1,2
5,14,"linear",0,0.1,"R",2.4521,TRUE,2014-10-28,1,0.1,1,2
5,15,"linear",0,0.05,"R",2.1519,TRUE,2014-10-28,1,0.05,1,2
5,16,"linear",0.15,0,"L",0.86788,TRUE,2014-10-28,1,0.15,1,2
1,1,"linear",0.1,0,"L",1.1177,TRUE,2014-10-28,1,0.1,3,2
1,2,"linear",0.2,0,"L",0.88429,TRUE,2014-10-28,1,0.2,3,2
1,3,"radial",0.2,0,"L",1.0009,TRUE,2014-10-28,1,0.2,3,2
1,4,"linear",0.05,0,"R",1.2698,FALSE,2014-10-28,1,0.05,3,2
1,5,"linear",0,0.2,"L",0.81755,FALSE,2014-10-28,1,0.2,3,2
1,6,"radial",0,0.05,"R",2.5084,TRUE,2014-10-28,1,0.05,3,2
1,7,"radial",0,0.2,"R",1.1067,TRUE,2014-10-28,1,0.2,3,2
1,8,"linear",0,0.15,"R",0.90144,TRUE,2014-10-28,1,0.15,3,2
1,9,"radial",0,0.15,"R",1.4724,TRUE,2014-10-28,1,0.15,3,2
1,10,"linear",0,0.1,"L",1.6684,FALSE,2014-10-28,1,0.1,3,2
1,11,"radial",0.05,0,"R",2.0541,FALSE,2014-10-28,1,0.05,3,2
1,12,"linear",0,0.05,"R",1.7856,TRUE,2014-10-28,1,0.05,3,2
1,13,"radial",0.15,0,"R",1.9683,FALSE,2014-10-28,1,0.15,3,2
1,14,"linear",0.15,0,"L",0.71756,TRUE,2014-10-28,1,0.15,3,2
1,15,"radial",0,0.1,"R",1.3011,TRUE,2014-10-28,1,0.1,3,2
1,16,"radial",0.1,0,"L",1.2845,TRUE,2014-10-28,1,0.1,3,2
2,1,"radial",0.2,0,"L",1.051,TRUE,2014-10-28,1,0.2,3,2
2,2,"linear",0.1,0,"L",0.96758,TRUE,2014-10-28,1,0.1,3,2
2,3,"linear",0.2,0,"L",0.75052,TRUE,2014-10-28,1,0.2,3,2
2,4,"linear",0.05,0,"R",1.9851,FALSE,2014-10-28,1,0.05,3,2
2,5,"linear",0,0.2,"L",0.98434,FALSE,2014-10-28,1,0.2,3,2
2,6,"radial",0,0.05,"L",1.3678,FALSE,2014-10-28,1,0.05,3,2
2,7,"radial",0,0.2,"R",0.9176,TRUE,2014-10-28,1,0.2,3,2
2,8,"linear",0,0.15,"R",1.5897,TRUE,2014-10-28,1,0.15,3,2
2,9,"linear",0,0.1,"L",0.8025,FALSE,2014-10-28,1,0.1,3,2
2,10,"radial",0,0.15,"L",2.569,FALSE,2014-10-28,1,0.15,3,2
2,11,"radial",0.05,0,"L",1.537,TRUE,2014-10-28,1,0.05,3,2
2,12,"radial",0.15,0,"R",1.7183,FALSE,2014-10-28,1,0.15,3,2
2,13,"linear",0,0.05,"R",1.5012,TRUE,2014-10-28,1,0.05,3,2
2,14,"radial",0,0.1,"R",0.951,TRUE,2014-10-28,1,0.1,3,2
2,15,"radial",0.1,0,"L",3.3028,TRUE,2014-10-28,1,0.1,3,2
2,16,"linear",0.15,0,"L",2.3018,TRUE,2014-10-28,1,0.15,3,2
3,1,"radial",0.2,0,"L",2.29,TRUE,2014-10-28,1,0.2,3,2
3,2,"radial",0,0.05,"L",2.569,FALSE,2014-10-28,1,0.05,3,2
3,3,"radial",0,0.2,"L",0.9676,FALSE,2014-10-28,1,0.2,3,2
3,4,"radial",0,0.15,"R",1.3752,TRUE,2014-10-28,1,0.15,3,2
3,5,"linear",0.1,0,"L",1.5682,TRUE,2014-10-28,1,0.1,3,2
3,6,"linear",0.2,0,"L",0.96798,TRUE,2014-10-28,1,0.2,3,2
3,7,"linear",0.05,0,"R",1.9014,FALSE,2014-10-28,1,0.05,3,2
3,8,"linear",0,0.2,"R",1.0513,TRUE,2014-10-28,1,0.2,3,2
3,9,"linear",0,0.15,"L",2.0353,FALSE,2014-10-28,1,0.15,3,2
3,10,"radial",0.05,0,"R",1.2844,FALSE,2014-10-28,1,0.05,3,2
3,11,"radial",0.15,0,"L",1.0178,TRUE,2014-10-28,1,0.15,3,2
3,12,"radial",0,0.1,"L",1.9017,FALSE,2014-10-28,1,0.1,3,2
3,13,"radial",0.1,0,"R",2.7525,FALSE,2014-10-28,1,0.1,3,2
3,14,"linear",0,0.1,"R",1.4346,TRUE,2014-10-28,1,0.1,3,2
3,15,"linear",0,0.05,"R",1.8515,TRUE,2014-10-28,1,0.05,3,2
3,16,"linear",0.15,0,"L",1.0343,TRUE,2014-10-28,1,0.15,3,2
