Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc
1,1,radial,0.15,0,L,1.8853,TRUE
1,2,radial,0.1,0,R,3.1692,FALSE
1,3,radial,0,0.15,R,1.1596,TRUE
1,4,radial,0,0.2,R,1.3678,TRUE
1,5,radial,0.05,0,L,1.9517,TRUE
1,6,linear,0.2,0,L,1.0009,TRUE
1,7,linear,0,0.1,L,1.401,FALSE
1,8,linear,0.15,0,L,1.4181,TRUE
1,9,radial,0,0.1,R,2.36,TRUE
1,10,linear,0.05,0,L,3.4696,TRUE
1,11,radial,0,0.05,L,1.8183,FALSE
1,12,radial,0.2,0,L,1.0844,TRUE
1,13,linear,0,0.15,L,1.8519,FALSE
1,14,linear,0,0.2,R,1.9517,TRUE
1,15,linear,0.1,0,R,2.7022,FALSE
1,16,linear,0,0.05,L,2.3352,FALSE
2,1,linear,0.2,0,L,0.98428,TRUE
2,2,radial,0.15,0,L,1.9685,TRUE
2,3,linear,0,0.1,R,2.8691,TRUE
2,4,radial,0.1,0,L,1.7852,TRUE
2,5,radial,0,0.15,R,1.5511,TRUE
2,6,linear,0.15,0,R,2.9524,FALSE
2,7,radial,0,0.2,R,1.0009,TRUE
2,8,radial,0.05,0,R,1.9518,FALSE
2,9,radial,0,0.1,L,3.1239,FALSE
2,10,linear,0.05,0,L,1.2513,TRUE
2,11,radial,0,0.05,R,3.1886,TRUE
2,12,linear,0,0.15,L,1.5347,FALSE
2,13,linear,0,0.2,R,1.9019,TRUE
2,14,linear,0.1,0,L,2.1375,TRUE
2,15,radial,0.2,0,L,0.78431,TRUE
2,16,linear,0,0.05,R,2.102,TRUE
3,1,radial,0.15,0,L,1.2676,TRUE
3,2,radial,0.1,0,L,1.9538,TRUE
3,3,radial,0,0.15,R,1.3098,TRUE
3,4,radial,0,0.2,R,0.9845,TRUE
3,5,radial,0.05,0,R,1.5452,FALSE
3,6,radial,0,0.1,R,1.9021,TRUE
3,7,radial,0,0.05,L,2.969,FALSE
3,8,linear,0.2,0,L,1.0511,TRUE
3,9,linear,0,0.1,L,1.2847,FALSE
3,10,radial,0.2,0,L,0.90095,TRUE
3,11,linear,0.15,0,L,0.95106,TRUE
3,12,linear,0.05,0,R,2.1355,FALSE
3,13,linear,0,0.15,L,1.001,FALSE
3,14,linear,0,0.2,R,1.351,TRUE
3,15,linear,0.1,0,L,2.0688,TRUE
3,16,linear,0,0.05,L,1.1347,FALSE
4,1,radial,0.15,0,L,2.6857,TRUE
4,2,linear,0.2,0,L,1.2846,TRUE
4,3,radial,0.1,0,R,2.6691,FALSE
4,4,radial,0,0.15,L,1.9518,FALSE
4,5,linear,0,0.1,R,2.0518,TRUE
4,6,radial,0,0.2,R,0.93416,TRUE
4,7,radial,0.05,0,L,3.7202,TRUE
4,8,linear,0.15,0,L,1.101,TRUE
4,9,radial,0,0.1,L,1.8016,FALSE
4,10,radial,0,0.05,L,1.9684,FALSE
4,11,radial,0.2,0,L,0.93455,TRUE
4,12,linear,0.05,0,L,2.8885,TRUE
4,13,linear,0,0.15,R,1.3756,TRUE
4,14,linear,0,0.2,R,1.6014,TRUE
4,15,linear,0.1,0,L,1.2511,TRUE
4,16,linear,0,0.05,R,2.4764,TRUE
5,1,linear,0.2,0,L,0.76737,TRUE
5,2,radial,0.15,0,L,1.168,TRUE
5,3,linear,0,0.1,L,1.2348,FALSE
5,4,radial,0.1,0,L,1.8849,TRUE
5,5,linear,0.15,0,L,1.3012,TRUE
5,6,radial,0,0.15,L,1.1177,FALSE
5,7,radial,0,0.2,R,0.91767,TRUE
5,8,radial,0.05,0,L,3.72,TRUE
5,9,linear,0.05,0,L,1.2011,TRUE
5,10,linear,0,0.15,R,2.5082,TRUE
5,11,linear,0,0.2,R,1.0915,TRUE
5,12,radial,0,0.1,R,1.5347,TRUE
5,13,radial,0,0.05,R,2.0354,TRUE
5,14,linear,0.1,0,L,1.0175,TRUE
5,15,radial,0.2,0,L,0.68814,TRUE
5,16,linear,0,0.05,R,1.6682,TRUE
