"Block","Trial","PatternType","LeftCoh","RightCoh","Response","RT","Acc","SessionDate","ParticipantID","Coh","Run","DegPSec"
1,1,"linear",0.1,0,"L",4.9875,TRUE,2014-12-03,8,0.1,1,2
1,2,"linear",0.2,0,"R",9.0578,FALSE,2014-12-03,8,0.2,1,2
1,3,"radial",0.2,0,"R",6.6895,FALSE,2014-12-03,8,0.2,1,2
1,4,"linear",0.05,0,"L",6.1717,TRUE,2014-12-03,8,0.05,1,2
1,5,"linear",0,0.2,"R",4.327,TRUE,2014-12-03,8,0.2,1,2
1,6,"radial",0,0.05,"R",4.2871,TRUE,2014-12-03,8,0.05,1,2
1,7,"radial",0,0.2,"R",2.5391,TRUE,2014-12-03,8,0.2,1,2
1,8,"linear",0,0.15,"L",3.7405,FALSE,2014-12-03,8,0.15,1,2
1,9,"radial",0,0.15,"R",2.3221,TRUE,2014-12-03,8,0.15,1,2
1,10,"linear",0,0.1,"L",3.8868,FALSE,2014-12-03,8,0.1,1,2
1,11,"radial",0.05,0,"R",3.6031,FALSE,2014-12-03,8,0.05,1,2
1,12,"linear",0,0.05,"L",2.3185,FALSE,2014-12-03,8,0.05,1,2
1,13,"radial",0.15,0,"R",2.1372,FALSE,2014-12-03,8,0.15,1,2
1,14,"linear",0.15,0,"R",2.619,FALSE,2014-12-03,8,0.15,1,2
1,15,"radial",0,0.1,"L",3.8531,FALSE,2014-12-03,8,0.1,1,2
1,16,"radial",0.1,0,"R",1.4956,FALSE,2014-12-03,8,0.1,1,2
2,1,"radial",0.2,0,"L",2.9861,TRUE,2014-12-03,8,0.2,1,2
2,2,"linear",0.1,0,"R",2.2354,FALSE,2014-12-03,8,0.1,1,2
2,3,"linear",0.2,0,"R",5.304,FALSE,2014-12-03,8,0.2,1,2
2,4,"linear",0.05,0,"L",4.3204,TRUE,2014-12-03,8,0.05,1,2
2,5,"linear",0,0.2,"R",5.4065,TRUE,2014-12-03,8,0.2,1,2
2,6,"radial",0,0.05,"L",5.8882,FALSE,2014-12-03,8,0.05,1,2
2,7,"radial",0,0.2,"R",2.0685,TRUE,2014-12-03,8,0.2,1,2
2,8,"linear",0,0.15,"L",1.8017,FALSE,2014-12-03,8,0.15,1,2
2,9,"linear",0,0.1,"R",6.1609,TRUE,2014-12-03,8,0.1,1,2
2,10,"radial",0,0.15,"R",2.8213,TRUE,2014-12-03,8,0.15,1,2
2,11,"radial",0.05,0,"R",3.5197,FALSE,2014-12-03,8,0.05,1,2
2,12,"radial",0.15,0,"L",2.1354,TRUE,2014-12-03,8,0.15,1,2
2,13,"linear",0,0.05,"R",2.2187,TRUE,2014-12-03,8,0.05,1,2
2,14,"radial",0,0.1,"L",2.3689,FALSE,2014-12-03,8,0.1,1,2
2,15,"radial",0.1,0,"L",2.9891,TRUE,2014-12-03,8,0.1,1,2
2,16,"linear",0.15,0,"R",2.252,FALSE,2014-12-03,8,0.15,1,2
3,1,"radial",0.2,0,"L",2.2186,TRUE,2014-12-03,8,0.2,1,2
3,2,"radial",0,0.05,"L",3.1028,FALSE,2014-12-03,8,0.05,1,2
3,3,"radial",0,0.2,"R",2.3021,TRUE,2014-12-03,8,0.2,1,2
3,4,"radial",0,0.15,"L",2.2021,FALSE,2014-12-03,8,0.15,1,2
3,5,"linear",0.1,0,"L",5.7551,TRUE,2014-12-03,8,0.1,1,2
3,6,"linear",0.2,0,"R",2.6523,FALSE,2014-12-03,8,0.2,1,2
3,7,"linear",0.05,0,"L",3.52,TRUE,2014-12-03,8,0.05,1,2
3,8,"linear",0,0.2,"R",2.6021,TRUE,2014-12-03,8,0.2,1,2
